行業別大類,行業別中類,行業別小類,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
H.金融、保險及不動產業,67 保險業,673 社會保險業,177105,167923,190763,193942,224833,251311,248909,262058,248386,226311,211049,186666
H.金融、保險及不動產業,67 保險業,674 保險輔助業,7290,5774,5470,6848,6755,8480,9524,9898,10728,10234,7186,7544
H.金融、保險及不動產業,67 保險業,675 再保險業,0,0,0,0,0,0,0,0,0,0,0,0
H.金融、保險及不動產業,67 保險業,679 其他保險業,214797,191943,182750,218958,234795,247681,294183,291666,268632,309339,232852,227123
H.金融、保險及不動產業,68 不動產業,681 不動產經營業,863191,790241,765516,908736,1033166,1292073,1481284,1538007,1469577,1462665,1163526,1023074
H.金融、保險及不動產業,68 不動產業,682 市場及展示場管理業,1208203,1049849,1119737,1317828,1457018,1582230,1788649,1747016,1770613,1739545,1403578,1199742
I.工商服務業,71 法律及會計服務業,711 法律服務業,231716,208735,239444,253995,296778,341347,372987,365041,355860,324584,270262,251185
I.工商服務業,71 法律及會計服務業,712 會計服務業,30381,27238,25738,28976,36893,45759,52837,53175,52708,58662,43242,35467
I.工商服務業,72 建築及工程技術服務業,,1237168,1142441,1325669,1347999,1555212,1727910,1830178,1946256,1792880,1612278,1396147,1266474
I.工商服務業,73 商品經紀業,,5701885,5023718,5924991,5717841,6647426,7455577,7879725,8255225,7571223,6630198,6101130,5552993
I.工商服務業,74 顧問服務業,,271047,253328,261126,276876,303022,330556,370488,384446,351091,333795,298917,274737
I.工商服務業,75 資訊服務業,,28617751,26814224,31052496,30995779,33047642,34262642,36865713,39375997,35720437,41374988,37573166,38936533
I.工商服務業,76 廣告業,,183962,167024,162162,185167,208128,226934,259172,254494,264071,271048,230431,218686
I.工商服務業,77 設計業,,100096,88687,81946,86316,77244,85483,93039,83649,80548,79162,64184,61033
I.工商服務業,78 租賃業,781 機械設備租賃業,274859,254181,273721,300774,328006,344748,376846,388352,364394,314346,300994,272041
I.工商服務業,78 租賃業,782 運輸工具設備租賃業,130050,116432,148405,151080,157908,187519,187751,200862,180943,169774,162078,162157
I.工商服務業,78 租賃業,783 物品租賃業,124874,119266,110137,130698,127525,141147,156902,159696,155867,171389,126788,124763
I.工商服務業,79 其他工商服務業,,82283310,75007195,81767653,86729570,96649403,103040151,111963126,115478808,111308296,108077132,95791757,90266842
J.社會服務及個人服務業,81 環境衛生及污染防治服務業,,37112097,31587217,38148404,39656671,40201773,41021223,40220882,40850979,38893433,43132826,42300989,40490375
J.社會服務及個人服務業,82 社會服務業,821 教育訓練服務業,185526643,159501049,225776678,239680570,299397187,319225328,258600144,264510441,327379941,295490952,253056104,221132985
J.社會服務及個人服務業,82 社會服務業,822 學術研究服務業,31495924,27703786,34048123,33326472,38820194,42047045,44131875,45005950,42306362,40584667,34633381,32825749
J.社會服務及個人服務業,82 社會服務業,823 醫療保健服務業,212313129,189878312,219927028,233448377,268879810,287692578,304836283,312293337,297297317,283712953,245483037,222184146
J.社會服務及個人服務業,82 社會服務業,824 社會福利服務業,6709696,6418658,6814443,7212298,8383110,9901170,11442396,11684063,11247864,10314452,7943481,7288909
J.社會服務及個人服務業,82 社會服務業,825 人民團體,5902563,5468513,5953953,6575182,7419788,8356862,9468546,9615793,9191286,8782636,7206593,6436195
J.社會服務及個人服務業,82 社會服務業,829 其他社會服務業,10283546,9512739,10350452,11050339,12648605,14129735,15937026,16372776,15657909,14809196,11997166,10898775
J.社會服務及個人服務業,83 出版業,831 新聞出版業,3274343,3012676,3579433,3305345,4123617,4416477,4575137,4728468,4423695,4320122,4067449,3871604
J.社會服務及個人服務業,83 出版業,832 雜誌(含期刊)出版業,881004,822374,864060,962882,954872,985780,1106708,1034562,1034731,1081539,961287,945222
J.社會服務及個人服務業,83 出版業,833 書籍出版業,416150,369127,365126,404866,473714,523059,589310,605535,613361,608979,490741,449120
J.社會服務及個人服務業,83 出版業,839 其他出版業,285622,241076,297038,341508,354613,419726,514555,393905,369765,354051,351712,289864
J.社會服務及個人服務業,84 電影事業,841 電影片製作業,148376,144357,176856,207234,220290,226980,268202,271698,257182,252903,207187,186799
J.社會服務及個人服務業,84 電影事業,842 電影片發行業,0,0,0,0,0,0,0,0,0,0,0,0
J.社會服務及個人服務業,84 電影事業,843 電影片放映業,4016683,3618444,3989163,4525422,5080042,5415585,5821306,5811882,5465037,5271297,4380331,4025770
J.社會服務及個人服務業,84 電影事業,844 電影工業,552840,478140,545800,589540,654700,712980,758900,766120,712580,669800,581300,537480
J.社會服務及個人服務業,85 廣播電視業,851 廣播業,3783369,3649054,3681609,3798198,3870108,3957517,4112398,4122851,3893770,4144461,3706493,3618269
J.社會服務及個人服務業,85 廣播電視業,852 電視業,8046234,7533156,8346601,8500229,9204350,9594596,10196600,10435922,9883347,9542468,8837445,8634302
J.社會服務及個人服務業,85 廣播電視業,853 廣播電視節目供應業,1835467,1658623,1861322,1875923,1982942,2094200,2196091,2215804,2170291,2072728,1999331,1886568
J.社會服務及個人服務業,86 藝文業,861 技藝表演業,553156,466790,568989,565864,683030,852116,884734,973833,973171,868059,764089,621292
J.社會服務及個人服務業,86 藝文業,862 文學及藝術業,1231367,1049411,1372527,1485172,1779761,1830066,1740463,1821639,1959884,1950577,1628479,1374193
J.社會服務及個人服務業,86 藝文業,863 藝文服務業,4013011,3671518,4355587,4683562,5444630,5820978,6471387,6534348,6016746,5546294,4584514,4057718
J.社會服務及個人服務業,87 娛樂業,,48504788,45160954,46198667,51791323,58120522,61649337,70233400,71076572,66982227,66330733,54939164,50002045
J.社會服務及個人服務業,88 旅館業,,132584940,120828408,129710463,140343823,158519060,169682844,188623132,195150933,184651531,181939845,156271304,141173414
J.社會服務及個人服務業,89 個人服務業,891 汽車服務業,11747918,10902296,11073964,12359763,13396301,14429541,16351128,16557728,16241979,16283410,13879531,12839664
J.社會服務及個人服務業,89 個人服務業,892 修理服務業,1729998,1554645,1627947,1828364,2106085,2374313,2699704,2852092,2702175,2504391,2153195,1904434
J.社會服務及個人服務業,89 個人服務業,893 洗染業,3011541,2970324,2754023,3087126,3002929,3029706,3323833,3239347,3260929,3369074,3148010,3191180
J.社會服務及個人服務業,89 個人服務業,894 家事服務業,120739,122681,125604,139829,154052,147276,172088,164545,149792,155328,127121,116537
J.社會服務及個人服務業,89 個人服務業,899 其他個人服務業,19278057,18215763,18862940,20649273,23379316,24984911,27556676,27639599,27343271,27820993,23298491,21127091
K.公共行政業,91 公務機構及國防事業,911 公務機構,114735782,107523990,123191296,129346450,149865952,165365728,175812834,182899860,174738242,160367697,139333936,126413026
K.公共行政業,91 公務機構及國防事業,912 國防事業,64111956,58696749,68222605,71673320,85097530,95021687,100441218,105121600,99969140,88526338,75620252,68750994
K.公共行政業,92 國際機構及外國駐在機構,國際機構及外國駐在機構,1807233,1639550,1919202,2086565,2584572,2555395,2516451,3320379,3222174,2745339,2404570,2002222
X.其他不能歸類之行業,93 家庭用(住宅用),家庭用(住宅用),209277539,209788283,200679923,219277644,222927731,231388274,255646615,256015174,254690497,263208639,229270766,221420953
X.其他不能歸類之行業,94 其他不能歸類之行業,其他不能歸類之行業,203714194,187081093,201795829,223114461,237581211,246460330,272918024,280302103,284266274,279291170,253317897,213914353
