行業別大類,行業別中類,行業別小類,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
K.金融及保險業,65 保險業,654 退休基金,0,0,0,0,0,0,0,0,0,0,0,0
K.金融及保險業,65 保險業,655 保險輔助業,342774,359861,366503,378767,438550,529999,599194,565547,608250,504316,453610,433653
K.金融及保險業,66 證券期貨及金融輔助業,661 證券業,5423399,5532427,5695984,6023126,6367679,7114239,7872782,7338887,7836405,6576025,6185267,5922781
K.金融及保險業,66 證券期貨及金融輔助業,662 期貨業,116759,134831,122542,141186,135828,153888,187380,168081,185765,151346,150397,142802
K.金融及保險業,66 證券期貨及金融輔助業,664 基金管理業,161160,160760,154500,153940,182700,214280,233200,216040,229300,192340,180340,160080
K.金融及保險業,66 證券期貨及金融輔助業,669 其他金融輔助業,1410790,1434648,1473384,1503202,1601962,1694875,1880086,1828993,1861782,1655459,1590628,1543563
L.不動產業,67 不動產開發業, ,17027280,16761652,17801592,16874372,20397933,22439187,24719159,23814920,23053961,20530045,18909776,17846652
L.不動產業,68 不動產經營及相關服務業,681 不動產經營業,17697767,17413040,18325704,17834660,21311691,23303637,25805719,24701877,23860151,21182221,20088560,18860826
L.不動產業,68 不動產經營及相關服務業,689 其他不動產業,1701008,1345188,1350245,1421632,1676552,1898328,2125327,1985707,2016608,1730166,1643408,1444061
M.專業、科學及技術服務業,69 法律及會計服務業,691 法律服務業,1216911,1261963,1287616,1330664,1597099,1826424,2107175,1922697,1900124,1562876,1442921,1320484
M.專業、科學及技術服務業,69 法律及會計服務業,692 會計服務業,262944,273412,295124,308468,445617,517238,577391,525996,545305,433632,361879,296482
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,701 企業總管理機構,8305182,8432163,8412474,8546452,9531666,10874020,12027244,11788694,11670830,10018134,9571900,8906835
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,702 管理顧問業,2476000,2384504,2447293,2211186,2296627,2695072,3090749,2899312,2977233,2470150,2341496,2187188
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,711 建築、工程服務及相關技術顧問業,3790685,4084143,4304623,4287874,4864214,5388721,5968773,5579361,5640360,4785008,4619041,4400979
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,712 技術檢測及分析服務業,5038608,5391883,5816973,5886670,6783590,7513163,8240560,8062409,8077465,6933943,6555040,6186401
M.專業、科學及技術服務業,72 研究發展服務業,721 自然及工程科學研究發展服務業,13453565,14904299,16722629,16178432,18579305,18281594,20243702,19055688,16248667,15957858,17071323,16918792
M.專業、科學及技術服務業,72 研究發展服務業,722 社會及人文科學研究發展服務業,77580,78160,78680,72820,102500,104960,144540,134660,127200,101900,96620,86840
M.專業、科學及技術服務業,72 研究發展服務業,723 綜合研究發展服務業,10959911,10682547,11596348,10954216,12927209,13895535,15058076,14703297,13041053,12508075,12604047,13159387
M.專業、科學及技術服務業,73 廣告業及市場研究業,731 廣告業,484647,513522,494924,543669,570369,698320,862235,792479,886057,704328,621552,571978
M.專業、科學及技術服務業,73 廣告業及市場研究業,732 市場研究及民意調查業,99440,106800,88480,98280,90960,115200,165200,142160,181680,125400,111080,115480
M.專業、科學及技術服務業,74 專門設計業, ,249331,266258,250331,281717,272974,331583,400911,355356,411658,333883,318822,290347
M.專業、科學及技術服務業,75 獸醫業, ,236745,198811,293126,295569,367147,404507,315063,294971,427064,382901,356742,328256
M.專業、科學及技術服務業,76 其他專業、科學及技術服務業, ,2048691,2128873,2168185,2332497,2731023,3137630,3603067,3375485,3520403,2972429,2765825,2491645
N.支援服務業,77 租賃業,771 機械設備租賃業,525934,584108,576742,764641,833785,846524,943921,1009889,1121473,1075119,961610,905376
N.支援服務業,77 租賃業,772 運輸工具租賃業,116404,130385,114164,131841,149965,159779,206671,174630,258937,224107,198023,199086
N.支援服務業,77 租賃業,773 個人及家庭用品租賃業,5561380,5375220,5959353,5838911,7417653,7747540,8506759,8228814,7743130,7070209,6773176,6161693
N.支援服務業,77 租賃業,774 智慧財產租賃業,15759,17952,15143,19616,18833,29418,38848,37148,39476,38531,29570,29530
N.支援服務業,78 人力仲介及供應業,781 人力仲介業,585424,708034,629264,713594,812818,991970,1094682,993256,1093740,904940,856050,743475
N.支援服務業,78 人力仲介及供應業,782 人力供應業,154984,159614,186058,166577,203281,237037,273312,276437,275750,215157,206708,173514
N.支援服務業,79 旅行及相關服務業, ,1600884,1499930,1465391,1410588,1614750,2091665,2680838,2613532,2440008,2140242,1825409,1628073
N.支援服務業,80 保全及偵探業, ,761146,858932,815647,837789,948091,1100682,1214508,1101771,1199679,975381,939677,872246
N.支援服務業,81 建築物及綠化服務業,811 複合支援服務業,181391,273844,169898,214202,204205,188266,271328,158744,152843,144068,145174,159536
N.支援服務業,81 建築物及綠化服務業,812 清潔服務業,21962372,21353323,21995367,22318727,23549677,23413885,24501329,25198722,24924803,24123701,24195676,24111128
N.支援服務業,81 建築物及綠化服務業,813 綠化服務業,46536,53809,50482,50021,51893,61759,67163,69428,74841,63383,62910,61476
N.支援服務業,82 行政支援服務業, ,5667047,5528702,5664413,5752873,5976716,6616170,7425468,7313566,7625188,6901645,6666080,6647326
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,831 公共行政,97954412,97844508,106096876,103851526,129334218,143834106,162329766,153146327,150039486,129007196,118708388,108882296
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,832 國防事務,57879786,57701858,63739186,61506101,79510557,88802801,98019338,92362870,88742248,74963204,67817514,64376314
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,833 強制性社會安全事務,1131007,1146275,1196751,1216132,1514852,1697429,1878198,1756157,1718610,1433999,1360062,1285665
O.公共行政及國防；強制性社會安全,84 國際組織及外國機構, ,793521,788765,890004,898918,1050910,1210918,1342913,1204404,1226934,968029,924120,861863
P.教育業,85 教育業,851 學前教育,1686255,1700585,1569763,1896070,2201365,3158069,4177266,3648920,4113319,3336986,2625820,2390311
P.教育業,85 教育業,852 小學教育,16429781,12892537,18446473,18842763,24038068,27908668,25329227,20144907,30802879,26099963,24181944,23439210
P.教育業,85 教育業,853 國民中學教育,17988506,14184467,21950843,21565806,31225493,36403350,31676378,27131483,38053641,29640243,25714775,24330094
P.教育業,85 教育業,854 高級中等教育,20501967,16561591,25973696,25172033,38229083,43797373,37780707,31782148,44948414,33428296,30597469,27460727
P.教育業,85 教育業,855 大專校院,120224775,108647186,156157614,149349670,206724184,223194755,191196203,174729517,203312245,186427542,173624525,157589308
P.教育業,85 教育業,856 特殊教育學校,69424,56072,82984,80852,106840,121268,98712,78224,114760,90508,76284,75632
P.教育業,85 教育業,858 教育輔助業,11494,12294,9849,11121,12216,14835,18765,37065,87287,50687,44415,38825
P.教育業,85 教育業,859 其他教育業,10238997,9990565,9756430,11182483,13168718,15531905,18170588,15161719,11279649,9477644,8728471,7998821
Q.醫療保健及社會工作服務業,86 醫療保健業,861 醫院,179032420,172595770,194063108,189263761,232310807,248028083,266118257,258031374,243723217,224977332,207116215,193228785
Q.醫療保健及社會工作服務業,86 醫療保健業,862 診所,13631859,14033628,14344341,14827951,17273484,19456223,21911213,20612726,20920803,18236019,16576883,15092484
Q.醫療保健及社會工作服務業,86 醫療保健業,869 其他醫療保健業,11559510,11090634,11885093,11577118,13873735,15332097,16837492,16139019,15315022,13819326,12738687,11983268
Q.醫療保健及社會工作服務業,87 居住型照顧服務業, ,15571689,16518403,16400917,16732941,20651033,25072527,29631373,27422544,27479319,23183670,19539114,17643723
Q.醫療保健及社會工作服務業,88 其他社會工作服務業, ,5550246,5498171,5553551,5440189,6756988,8088581,9591427,9069075,8840898,7546446,6652778,6214422
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,901 創作業,458531,458642,484268,478752,639597,739680,826364,836876,783170,729413,636287,545786
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,902 藝術表演業,533397,529193,568385,535762,668460,811508,1004945,900847,898486,832287,771724,656037
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,903 創作及藝術表演輔助業,4072900,4049214,4369043,4154105,5208822,5849648,6825572,7034402,6653177,6062831,5615594,4998262
R.藝術、娛樂及休閒服務業,91 圖書館、檔案保存、博物館及類似機構,931 運動服務業,13271992,12589197,13886258,13373973,16222659,18224973,21253229,21190362,19669326,18085184,15951848,15469784
R.藝術、娛樂及休閒服務業,92 博弈業,932 娛樂及休閒服務業,168884,216973,174439,191167,197623,237784,278789,254504,294299,247596,229177,210115
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,22247725,23672973,23379678,23427399,27053424,30705504,35788069,33614237,34113245,30486292,28403795,26206155
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,29899285,30606096,28857305,28855150,33843613,40790685,49342909,46992655,46004205,40813258,37969900,32802701
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,5852623,5726409,5562562,5520779,6406382,7285824,8380396,8197093,8901914,7900047,7214549,6694271
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,497383,533652,545816,548519,693784,815818,919992,833406,898102,737978,697301,615995
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,23071847,22694481,24947021,23682625,28915625,32151305,35824302,34743849,33099544,28803798,27001023,25212209
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,5292451,5624794,5633931,5975652,7004984,8277106,9882055,9165214,9494639,7911657,7086413,6673575
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,122405,121761,138466,160900,195456,231610,269865,178636,194556,210222,193590,161890
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,93783,97329,108251,118361,121326,133317,146837,127532,135837,120128,98304,84030
S.其他服務業,96 未分類其他服務業,961 洗衣業,4296633,4468040,3679716,3398800,3484844,3869439,4638861,4639630,4916420,4371491,4324325,4247487
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,5087896,5600892,4983333,5411120,5593344,6830407,8089870,7186346,8069849,6806136,6189384,5737926
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,2882590,3085723,3322763,3306635,4213459,4638134,5104075,4908990,4728156,4168045,3700670,3275073
S.其他服務業,96 未分類其他服務業,964 家事服務業,69986,69331,73486,69838,75621,78006,85105,82264,82878,81281,77671,75211
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,3785127,4161894,3873778,3944814,4035302,4490396,5060333,4828085,5364132,4604933,4479545,4147800
T.家庭(住宅用),97 家庭(住宅用),,210251134,243663902,215094422,225975145,233027915,254079108,292141255,265780267,298146321,253731815,241928694,231400451
U.其他不能歸類,98 其他不能歸類,,77902844,88834535,75917284,86002455,91065374,98008058,114257073,106624351,114408986,100963265,97905912,96225449
